freq,psd_x,psd_y,psd_z,psd_xyz
103.4,5.332e+05,8.130e+03,8.400e+03,5.497e+05
105.0,5.498e+05,1.434e+04,3.358e+03,5.675e+05
106.5,5.702e+05,1.896e+04,7.838e+02,5.900e+05
108.0,5.519e+05,1.863e+04,7.257e+02,5.712e+05
109.6,5.248e+05,1.779e+04,8.548e+02,5.435e+05
111.1,4.932e+05,1.644e+04,9.930e+02,5.107e+05
112.7,4.584e+05,1.535e+04,1.242e+03,4.750e+05
114.2,4.182e+05,1.474e+04,1.624e+03,4.346e+05
115.8,3.797e+05,1.389e+04,1.669e+03,3.953e+05
117.3,3.543e+05,1.403e+04,1.493e+03,3.698e+05
118.9,3.277e+05,1.468e+04,1.274e+03,3.436e+05
120.4,3.024e+05,1.573e+04,1.116e+03,3.193e+05
121.9,2.794e+05,1.811e+04,1.209e+03,2.987e+05
123.5,2.587e+05,2.274e+04,1.660e+03,2.831e+05
125.0,2.365e+05,3.026e+04,2.401e+03,2.691e+05
126.6,2.116e+05,3.977e+04,2.995e+03,2.544e+05
128.1,1.960e+05,5.293e+04,3.270e+03,2.522e+05
129.7,2.000e+05,6.954e+04,3.379e+03,2.729e+05
131.2,2.286e+05,8.124e+04,3.970e+03,3.138e+05
132.7,1.772e+05,5.886e+04,3.563e+03,2.396e+05
134.3,3.267e+04,1.286e+04,1.056e+03,4.659e+04
135.8,7.939e+03,5.945e+03,4.172e+02,1.430e+04
137.4,7.688e+03,5.855e+03,3.519e+02,1.390e+04
138.9,7.801e+03,5.521e+03,3.416e+02,1.366e+04
140.5,8.439e+03,5.163e+03,3.392e+02,1.394e+04
142.0,9.219e+03,4.553e+03,3.275e+02,1.410e+04
143.6,9.862e+03,3.908e+03,2.871e+02,1.406e+04
145.1,1.026e+04,3.171e+03,2.647e+02,1.369e+04
146.6,1.086e+04,2.464e+03,3.282e+02,1.365e+04
148.2,1.257e+04,1.867e+03,4.485e+02,1.488e+04
149.7,1.567e+04,1.455e+03,4.871e+02,1.761e+04
151.3,1.630e+04,1.254e+03,3.532e+02,1.791e+04
152.8,1.574e+04,1.080e+03,2.646e+02,1.709e+04
154.4,1.479e+04,1.058e+03,2.319e+02,1.608e+04
155.9,1.371e+04,9.928e+02,2.363e+02,1.494e+04
157.4,1.252e+04,8.165e+02,2.709e+02,1.361e+04
159.0,1.098e+04,7.773e+02,2.791e+02,1.203e+04
160.5,9.758e+03,7.132e+02,2.583e+02,1.073e+04
162.1,9.168e+03,6.141e+02,2.133e+02,9.995e+03
163.6,8.712e+03,6.830e+02,1.894e+02,9.584e+03
165.2,8.346e+03,7.559e+02,1.733e+02,9.275e+03
166.7,8.080e+03,7.565e+02,1.709e+02,9.007e+03
168.2,8.174e+03,6.673e+02,2.015e+02,9.043e+03
169.8,8.510e+03,7.122e+02,2.336e+02,9.455e+03
171.3,1.058e+04,7.819e+02,2.240e+02,1.158e+04
172.9,1.282e+04,8.089e+02,2.047e+02,1.383e+04
174.4,1.242e+04,7.266e+02,1.755e+02,1.332e+04
176.0,1.149e+04,6.131e+02,1.629e+02,1.227e+04
177.5,1.068e+04,6.484e+02,1.734e+02,1.150e+04
179.1,1.012e+04,6.681e+02,1.880e+02,1.098e+04
180.6,9.282e+03,6.223e+02,1.846e+02,1.009e+04
182.1,8.314e+03,6.289e+02,1.806e+02,9.123e+03
183.7,7.506e+03,6.438e+02,1.915e+02,8.341e+03
185.2,6.856e+03,7.183e+02,2.067e+02,7.780e+03
186.8,6.224e+03,7.498e+02,2.305e+02,7.204e+03
188.3,5.496e+03,6.987e+02,2.649e+02,6.459e+03
189.9,4.850e+03,7.249e+02,2.909e+02,5.865e+03
191.4,4.123e+03,6.373e+02,2.911e+02,5.052e+03
192.9,3.586e+03,5.770e+02,3.131e+02,4.477e+03
194.5,3.264e+03,6.432e+02,3.571e+02,4.265e+03
196.0,3.093e+03,6.493e+02,4.197e+02,4.161e+03
197.6,3.370e+03,5.878e+02,5.398e+02,4.498e+03
199.1,3.786e+03,4.806e+02,6.511e+02,4.918e+03
